plan,switches,total_price,full_price,preferred_nights,segment_detail,label,equivalent_alternatives,warning
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 23) → Room 6 (Jul 23–Aug 17),9,3695.25,5685.0,16,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 3 nights × avg £73.33 = £220.00 | Room 5: 4 nights × avg £72.50 = £290.00 | Room 2: 1 night × avg £105.00 = £105.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 3 nights × avg £88.33 = £265.00 | Room 6: 25 nights × avg £85.00 = £2125.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 24) → Room 6 (Jul 24–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 22) → Room 3 (Jul 22–Jul 25) → Room 6 (Jul 25–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 5 (Jun 24–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 24) → Room 6 (Jul 24–Aug 17),9,3708.25,5705.0,18,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 5: 3 nights × avg £75.00 = £225.00 | Room 2: 1 night × avg £105.00 = £105.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 4 nights × avg £87.50 = £350.00 | Room 6: 24 nights × avg £85.42 = £2050.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 25) → Room 6 (Jul 25–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 26) → Room 6 (Jul 26–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 5 (Jun 24–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 25) → Room 6 (Jul 25–Aug 17),9,3714.75,5715.0,19,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 5: 3 nights × avg £75.00 = £225.00 | Room 2: 1 night × avg £105.00 = £105.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 5 nights × avg £89.00 = £445.00 | Room 6: 23 nights × avg £85.43 = £1965.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 27) → Room 6 (Jul 27–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 10) → Room 2 (Aug 10–Aug 17),9,3796.0,5840.0,30,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 6 nights × avg £90.00 = £540.00 | Room 6: 15 nights × avg £83.67 = £1255.00 | Room 2: 7 nights × avg £101.43 = £710.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 11) → Room 2 (Aug 11–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 10) → Room 3 (Aug 10–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 11) → Room 3 (Aug 11–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 2 (Aug 10–Aug 17),9,3802.5,5850.0,31,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 14 nights × avg £83.93 = £1175.00 | Room 2: 7 nights × avg £101.43 = £710.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 3 (Aug 10–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 9) → Room 2 (Aug 9–Aug 17),9,3812.25,5865.0,32,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 13 nights × avg £83.85 = £1090.00 | Room 2: 8 nights × avg £101.25 = £810.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 2 (Aug 10–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 31) → Room 5 (Jul 31–Aug 13) → Room 2 (Aug 13–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 9) → Room 3 (Aug 9–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 3 (Aug 10–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 31) → Room 5 (Jul 31–Aug 13) → Room 3 (Aug 13–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 8) → Room 2 (Aug 8–Aug 17),9,3822.0,5880.0,33,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 12 nights × avg £82.92 = £995.00 | Room 2: 9 nights × avg £102.22 = £920.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 9) → Room 2 (Aug 9–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 29) → Room 5 (Jul 29–Aug 10) → Room 2 (Aug 10–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 8) → Room 3 (Aug 8–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 9) → Room 3 (Aug 9–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 29) → Room 5 (Jul 29–Aug 10) → Room 3 (Aug 10–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 1) → Room 5 (Aug 1–Aug 17),10,3763.5,5790.0,26,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 6 nights × avg £90.00 = £540.00 | Room 6: 3 nights × avg £78.33 = £235.00 | Room 2: 3 nights × avg £95.00 = £285.00 | Room 5: 16 nights × avg £87.19 = £1395.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 3 (Jul 29–Aug 1) → Room 5 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 1) → Room 2 (Aug 1–Aug 4) → Room 5 (Aug 4–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 1) → Room 6 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 3 (Jul 29–Aug 1) → Room 6 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 1) → Room 2 (Aug 1–Aug 4) → Room 6 (Aug 4–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 4) → Room 5 (Aug 4–Aug 17),10,3770.0,5800.0,27,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 5 nights × avg £81.00 = £405.00 | Room 2: 3 nights × avg £95.00 = £285.00 | Room 5: 13 nights × avg £88.08 = £1145.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 3 (Aug 1–Aug 4) → Room 5 (Aug 4–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 5) → Room 5 (Aug 5–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 4) → Room 6 (Aug 4–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 3 (Aug 1–Aug 4) → Room 6 (Aug 4–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 5) → Room 6 (Aug 5–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 6) → Room 5 (Aug 6–Aug 17),10,3776.5,5810.0,28,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 4 nights × avg £92.50 = £370.00 | Room 5: 11 nights × avg £89.09 = £980.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 3 (Aug 2–Aug 6) → Room 5 (Aug 6–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 6) → Room 6 (Aug 6–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 3 (Aug 2–Aug 6) → Room 6 (Aug 6–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 6 (Aug 7–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 17),10,3783.0,5820.0,29,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 10 nights × avg £89.50 = £895.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 3 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 6 (Aug 7–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 3 (Aug 2–Aug 7) → Room 6 (Aug 7–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 17),UNALLOCATED bookings overlap this range (9)
